"Año","Provincia","Duracion_H","Superficie_Hectareas"
"2017","Huelva",2.75,0.6
"2017","Huelva",1.2333333333333334,0.2
"2017","Huelva",3,0.01
"2017","Huelva",4.833333333333333,0.4
"2017","Huelva",2.3,0.4
"2017","Huelva",1.5833333333333333,0.02
"2017","Huelva",19.5,8
"2017","Huelva",2.0833333333333335,0.6
"2017","Huelva",1.5,0.2
"2017","Huelva",4.416666666666667,0.3
"2017","Huelva",12.416666666666666,0.3
"2017","Huelva",3.6666666666666665,0.3
"2017","Huelva",3.533333333333333,0.9
"2017","Huelva",22.75,1.5
"2017","Huelva",1.5833333333333333,0.12
"2017","Huelva",2.5,0.2
"2017","Huelva",1.2,0.15
"2017","Huelva",1.2,0.4
"2017","Huelva",3.95,1.8
"2017","Huelva",5,1.5
"2017","Huelva",1.05,0.2
"2017","Huelva",6.383333333333334,4.5
"2017","Huelva",1.8166666666666667,0.02
"2017","Huelva",1.1666666666666667,0.4
"2017","Huelva",2.5833333333333335,0.5
"2017","Huelva",4.833333333333333,1.7
"2017","Huelva",4.183333333333334,1.5
"2017","Huelva",1.9666666666666666,0.9
"2017","Huelva",3.8,0.8
"2017","Huelva",3,0.2
"2017","Huelva",1.95,0.3
"2017","Huelva",1.75,0.01
"2017","Huelva",21.7,0.5
"2017","Huelva",3.9166666666666665,1.5
"2017","Huelva",1.5833333333333333,0.01
"2017","Huelva",2.7,0.9
"2017","Huelva",4.333333333333333,0.93
"2017","Jaén",1.55,0.06
"2017","Jaén",1.0833333333333333,0.14
"2017","Jaén",0.5833333333333334,0.18
"2017","Jaén",0.8666666666666667,0.01
"2017","Jaén",0.16666666666666666,0.03
"2017","Jaén",0.9166666666666666,0.03
"2017","Jaén",1.5833333333333333,0.02
"2017","Jaén",2.5,0.18
"2017","Jaén",0.75,0.05
"2017","Jaén",5.5,0.31
"2017","Jaén",5.166666666666667,0.34
"2017","Jaén",29.5,2.31
"2017","Jaén",3.8333333333333335,0.54
"2017","Jaén",3.3333333333333335,0.04
"2017","Jaén",6.75,1.84
"2017","Jaén",4,0.02
"2017","Jaén",3,0.15
"2017","Jaén",6.666666666666667,0.29
"2017","Jaén",8.166666666666666,0.85
"2017","Jaén",8.666666666666666,1.22
"2017","Jaén",5.75,0.45
"2017","Jaén",0.9166666666666666,0.02
"2017","Jaén",4.35,0.59
"2017","Jaén",2.6166666666666667,0.05
"2017","Jaén",4.5,5.84
"2017","Jaén",5.25,0.15
"2017","Jaén",6.016666666666667,0.12
"2017","Jaén",3.5833333333333335,0.48
"2017","Jaén",2.25,0.16
"2017","Jaén",3.3333333333333335,5.76
"2017","Jaén",3.3333333333333335,2.08
"2017","Jaén",1.5833333333333333,0.1
"2017","Jaén",2.25,0.11
"2017","Jaén",73.66666666666667,0.29
"2017","Jaén",1.5833333333333333,0.15
"2017","Jaén",5.416666666666667,5.03
"2017","Jaén",14.25,0.34
"2017","Jaén",6.333333333333333,1.68
"2017","Jaén",14.25,0.35
"2017","Jaén",4,0.14
"2017","Jaén",3.9166666666666665,0.01
"2017","Jaén",5.083333333333333,0.54
"2017","Jaén",1.25,0.02
"2017","Jaén",4.25,1.01
"2017","Jaén",4.583333333333333,2.39
"2017","Jaén",18.166666666666668,0.01
"2017","Jaén",1.5833333333333333,0.04
"2017","Jaén",11,1.86
"2017","Jaén",5,0.91
"2017","Jaén",0.5833333333333334,0.04
"2017","Jaén",2,0.2
"2017","Jaén",4.083333333333333,0.18
"2017","Jaén",3.75,0.81
"2017","Jaén",3.6666666666666665,1.32
"2017","Jaén",4.833333333333333,3.45
"2017","Jaén",2.4166666666666665,0.01
"2017","Jaén",1.1666666666666667,0.01
"2017","Jaén",3.75,3.45
"2017","Jaén",1.2833333333333334,0.39
"2017","Jaén",3,0.85
"2017","Jaén",4.666666666666667,0.44
"2017","Jaén",1.5833333333333333,0.58
"2017","Jaén",1.8333333333333333,0.02
"2017","Jaén",14.6,0.1
"2017","Jaén",4.5,3.3
"2017","Jaén",2.4166666666666665,0.79
"2017","Jaén",19.416666666666668,2.51
"2017","Jaén",4.083333333333333,0.13
"2017","Jaén",3.3333333333333335,0.2
"2017","Jaén",4.25,0.03
"2017","Jaén",0.8333333333333334,0.01
"2017","Jaén",4.166666666666667,3.27
"2017","Jaén",6.666666666666667,3.07
"2017","Jaén",4.166666666666667,3.53
"2017","Jaén",2.566666666666667,0.1
"2017","Jaén",1.2333333333333334,0.03
"2017","Jaén",1.75,0.01
"2017","Jaén",3.2,0.03
"2017","Jaén",7.583333333333333,0.02
"2017","Jaén",9.083333333333334,0.39
"2017","Jaén",31.25,2.32
"2017","Jaén",12.5,0.02
"2017","Jaén",3.0833333333333335,2.86
"2017","Jaén",52.416666666666664,15.4
"2017","Jaén",3.966666666666667,1.32
"2017","Jaén",2.183333333333333,0.13
"2017","Jaén",35.166666666666664,2.23
"2017","Jaén",2.8333333333333335,0.16
"2017","Jaén",3.9166666666666665,0.04
"2017","Jaén",2.3333333333333335,0.7
"2017","Jaén",3.5,0.07
"2017","Jaén",3.25,0.01
"2017","Jaén",2.4166666666666665,0.01
"2017","Jaén",1.6666666666666667,3.49
"2017","Jaén",2.1666666666666665,1.8
"2017","Jaén",0.75,0.73
"2017","Jaén",1.75,0.04
"2017","Jaén",4.75,2.44
"2017","Jaén",2.4166666666666665,0.02
"2017","Jaén",3.45,0.17
"2017","Jaén",593.3333333333334,683.91
"2017","Jaén",2.6666666666666665,3.48
"2017","Jaén",7.416666666666667,9.58
"2017","Jaén",21.583333333333332,19.37
"2017","Jaén",21.25,3.35
"2017","Jaén",2.0166666666666666,0.4
"2017","Jaén",8.5,0.25
"2017","Jaén",6.833333333333333,2.12
"2017","Jaén",43,14.31
"2017","Jaén",1.5833333333333333,0.27
"2017","Jaén",7,1.29
"2017","Jaén",8.916666666666666,1.83
"2017","Jaén",2.9166666666666665,0.67
"2017","Jaén",5.25,0.56
"2017","Jaén",6.416666666666667,0.01
"2017","Jaén",1.3333333333333333,0.03
"2017","Jaén",1.1666666666666667,0.23
"2017","Jaén",5.166666666666667,1.27
"2017","Jaén",1.3333333333333333,1.08
"2017","Jaén",1.75,0.21
"2017","Jaén",5.966666666666667,0.02
"2017","Jaén",2.0833333333333335,0.02
"2017","Jaén",1.4166666666666667,0.01
"2017","Jaén",0.6666666666666666,0.08
"2017","Jaén",9.666666666666666,0.03
"2017","Jaén",0.9166666666666666,0.11
"2017","Jaén",22.75,0.71
"2017","Jaén",5.833333333333333,0.53
"2017","Jaén",4.666666666666667,3.5
"2017","Jaén",12.583333333333334,0.21
"2017","Jaén",3.5,3.27
"2017","Jaén",4.333333333333333,1.09
"2017","Jaén",3.5,0.26
"2017","Jaén",4.75,1.15
"2017","Jaén",1.1666666666666667,0.09
"2017","Jaén",7.333333333333333,0.21
"2017","Jaén",2.8333333333333335,0.15
"2017","Jaén",2.5833333333333335,0.3
"2017","Jaén",4.166666666666667,0.05
"2017","Jaén",2.5833333333333335,0.2
"2017","Jaén",4.583333333333333,3.84
"2017","Jaén",3.0833333333333335,0.78
"2017","Jaén",2.75,0.32
"2017","Jaén",6.583333333333333,0.33
"2017","Jaén",1.6166666666666667,0.02
"2017","Jaén",2.0833333333333335,0.03
"2017","Jaén",4.833333333333333,4.7
"2017","Jaén",4.5,0.27
"2017","Jaén",2.6666666666666665,0.01
"2017","Jaén",0.8333333333333334,0.01
"2017","Jaén",0.8333333333333334,0.06
"2017","Jaén",2,0.06
"2017","Jaén",2.4166666666666665,0.55
"2017","Jaén",1.0833333333333333,2.12
"2017","Jaén",2.5,0.32
"2017","Jaén",5.333333333333333,2.53
"2017","Jaén",9.75,2.52
"2017","Jaén",3.5,0.13
"2017","Jaén",3.9166666666666665,0.04
"2017","Jaén",3.9166666666666665,0.04
"2017","Jaén",3.0833333333333335,0.13
"2017","Jaén",2.0166666666666666,2.82
"2017","Jaén",21.966666666666665,0.02
"2017","Jaén",3.75,0.76
"2017","Jaén",13.166666666666666,0.08
"2017","Jaén",2.9166666666666665,0.01
"2017","Málaga",3.4166666666666665,0.09
"2017","Málaga",19.333333333333332,0.61
"2017","Málaga",21.65,0.26
"2017","Málaga",3.8333333333333335,0.12
"2017","Málaga",7.1,0.85
"2017","Málaga",1.3833333333333333,0.01
"2017","Málaga",4.833333333333333,0.16
"2017","Málaga",24.166666666666668,0.5
"2017","Málaga",6.7,0.09
"2017","Málaga",4.4,1.12
"2017","Málaga",13,0.25
"2017","Málaga",15.666666666666666,0.14
"2017","Málaga",3.8833333333333333,0.02
"2017","Málaga",4.416666666666667,0.3
"2017","Málaga",14.916666666666666,2
"2017","Málaga",1.0666666666666667,0.64
"2017","Málaga",14.45,2.8
"2017","Málaga",9.25,4.11
"2017","Málaga",12.833333333333334,1.3
"2017","Málaga",11.666666666666666,29.48
"2017","Málaga",3.1666666666666665,0.41
"2017","Málaga",2.433333333333333,2
"2017","Málaga",3,0.02
"2017","Málaga",1.9666666666666666,0.12
"2017","Málaga",2.9166666666666665,1.8
"2017","Málaga",4.066666666666666,1.9
"2017","Málaga",2.75,0.04
"2017","Málaga",32.4,7.78
"2017","Málaga",3.5833333333333335,0.02
"2017","Málaga",2.966666666666667,0.27
"2017","Málaga",7.883333333333334,5.4
"2017","Málaga",21.416666666666668,23.62
"2017","Málaga",2,1.26
"2017","Málaga",12.7,2.3
"2017","Málaga",5.416666666666667,0.35
"2017","Málaga",7.55,9.76
"2017","Málaga",3.1666666666666665,2.58
"2017","Málaga",5.666666666666667,2.5
"2017","Málaga",0.95,0.08
"2017","Málaga",3.4166666666666665,0.2
"2017","Málaga",4.25,0.82
"2017","Málaga",2.05,0.01
"2017","Málaga",5.516666666666667,0.5
"2017","Málaga",3.2333333333333334,0.06
"2017","Málaga",33.3,31.16
"2017","Málaga",3.1666666666666665,0.52
"2017","Málaga",14.083333333333334,35.85
"2017","Málaga",4.583333333333333,0.44
"2017","Málaga",19.233333333333334,12.6
"2017","Málaga",7.233333333333333,3.19
"2017","Málaga",1.3333333333333333,0.05
"2017","Málaga",28.066666666666666,47.43
"2017","Málaga",16.583333333333332,7.7
"2017","Málaga",1.3333333333333333,0.07
"2017","Málaga",7.166666666666667,0.2
"2017","Málaga",4.416666666666667,14.94
"2017","Málaga",3.3,0.94
"2017","Málaga",9.3,0.09
"2017","Málaga",5.683333333333334,0.05
"2017","Málaga",5,0.08
"2017","Málaga",39.083333333333336,0.28
"2017","Málaga",5.7,0.8
"2017","Málaga",2.8,0.5
"2017","Málaga",78.86666666666666,32.4
"2017","Málaga",28.733333333333334,5.08
"2017","Málaga",7.916666666666667,0.34
"2017","Málaga",5.916666666666667,0.02
"2017","Málaga",1.5333333333333334,0.01
"2017","Málaga",4.15,0.11
"2017","Málaga",2.25,0.01
"2017","Málaga",7.583333333333333,0.4
"2017","Málaga",3.65,0.26
"2017","Málaga",5.75,0.19
"2017","Málaga",22,16.34
"2017","Málaga",6.066666666666666,0.6
"2017","Málaga",5.366666666666666,2.72
"2017","Málaga",5.366666666666666,1.59
"2017","Málaga",4.25,3.12
"2017","Málaga",2.95,0.07
"2017","Málaga",1.3666666666666667,0.21
"2017","Málaga",17.833333333333332,46.83
"2017","Málaga",2.8333333333333335,0.65
"2017","Málaga",6.216666666666667,0.25
"2017","Málaga",45.233333333333334,5.83
"2017","Málaga",1.4166666666666667,0.01
"2017","Málaga",2.466666666666667,0.02
"2017","Málaga",1.1166666666666667,0.01
"2017","Málaga",5.566666666666666,0.25
"2017","Málaga",8.6,5.2
"2017","Málaga",5.583333333333333,1.6
"2017","Málaga",3.35,0.15
"2017","Málaga",2.533333333333333,0.14
"2017","Málaga",6.533333333333333,2.97
"2017","Málaga",2.1666666666666665,0.1
"2017","Málaga",1.5833333333333333,0.05
"2017","Málaga",1.5,0.03
"2017","Málaga",31.333333333333332,11.69
"2017","Sevilla",1.4666666666666666,0.07
"2017","Sevilla",1.8666666666666667,0.08
"2017","Sevilla",1.0166666666666666,1.02
"2017","Sevilla",1.95,0.26
"2017","Sevilla",2.683333333333333,0.58
"2017","Sevilla",2.6333333333333333,0.14
"2017","Sevilla",1.9333333333333333,0.06
"2017","Sevilla",4.166666666666667,1
"2017","Sevilla",2.6333333333333333,0.1
"2017","Sevilla",3.566666666666667,1.8
"2017","Sevilla",4.25,0.5
"2017","Sevilla",3.8666666666666667,2
"2017","Sevilla",1.4833333333333334,0.4
"2017","Sevilla",2.5833333333333335,0.44
"2017","Sevilla",3.433333333333333,0.48
"2017","Sevilla",21.35,0.1
"2017","Sevilla",18.75,0.5
"2017","Sevilla",17.866666666666667,63.55
"2017","Sevilla",44.86666666666667,14.52
"2017","Sevilla",2.4166666666666665,2.32
"2017","Sevilla",3.0833333333333335,1.5
"2017","Sevilla",33.2,12.88
"2017","Sevilla",45.1,18.78
"2017","Sevilla",3.9833333333333334,10.44
"2017","Sevilla",1.6833333333333333,1
"2017","Sevilla",1.1833333333333333,3
"2017","Sevilla",1.0333333333333334,0.6
"2017","Sevilla",6.583333333333333,8.35
"2017","Sevilla",13.866666666666667,0.39
"2017","Sevilla",71.08333333333333,102.61
"2017","Sevilla",52.516666666666666,227.94
"2017","Sevilla",4.166666666666667,0.28
"2017","Sevilla",2.6666666666666665,0.2
"2017","Sevilla",2.05,0.1
"2017","Sevilla",1.1666666666666667,0.02
"2017","Sevilla",3.75,2.54
"2017","Sevilla",9.866666666666667,17.38
"2017","Sevilla",9.933333333333334,5.1
"2017","Sevilla",5,1
"2017","Sevilla",12.5,0.1
"2017","Sevilla",5.3,0.74
"2017","Sevilla",19.133333333333333,27.33
"2017","Sevilla",4.983333333333333,69.89
"2017","Sevilla",26.683333333333334,2
"2017","Sevilla",4,0.71
"2017","Sevilla",2.1166666666666667,0.15
"2017","Sevilla",2.316666666666667,3.5
"2017","Sevilla",6.2,2.6
"2017","Sevilla",27.483333333333334,5.82
"2017","Sevilla",15.466666666666667,2.16
"2017","Sevilla",21.45,14.6
"2017","Sevilla",2.433333333333333,0.43
"2017","Sevilla",3,2.6
"2017","Sevilla",53.833333333333336,41.58
"2017","Sevilla",2.8333333333333335,12
"2017","Sevilla",7.183333333333334,0.35
"2017","Sevilla",25.666666666666668,10.02
"2017","Sevilla",20.05,1.33
"2017","Sevilla",4.216666666666667,1.71
"2017","Sevilla",3.65,2.5
"2017","Sevilla",2.316666666666667,0.32
"2017","Sevilla",2.25,0.46
"2017","Sevilla",1.8666666666666667,2
"2017","Sevilla",48.56666666666667,249.6
"2017","Sevilla",20.483333333333334,2.48
"2017","Sevilla",16.65,2.5
"2017","Sevilla",12.2,1.23
"2017","Sevilla",3.1333333333333333,0.42
"2017","Sevilla",4.833333333333333,0.5
"2017","Sevilla",2.25,1.4
"2017","Sevilla",28.416666666666668,52.65
"2017","Sevilla",6.733333333333333,5.07
"2017","Sevilla",26.416666666666668,30.85
"2017","Sevilla",2.5833333333333335,0.6
"2017","Sevilla",3.8833333333333333,1.57
"2017","Sevilla",2.5,0.13
"2017","Sevilla",3,0.6
"2017","Sevilla",1.1,0.08
"2017","Sevilla",47,0.4
"2017","Sevilla",3.466666666666667,1
"2017","Sevilla",19.616666666666667,8.04
"2017","Sevilla",13.283333333333333,3.5
"2017","Sevilla",15.916666666666666,1
"2017","Sevilla",3.9166666666666665,0.35
"2017","Sevilla",4.783333333333333,0.3
"2017","Sevilla",5.366666666666666,0.56
"2017","Sevilla",16.566666666666666,2
"2017","Sevilla",94.33333333333333,1165.92
"2017","Sevilla",118.5,80.81
"2017","Sevilla",1.9166666666666667,0.4
"2017","Sevilla",10.75,2.27
"2017","Sevilla",0.18333333333333332,0.05
"2017","Sevilla",2.5833333333333335,1.08
"2017","Sevilla",1.6333333333333333,1.07
"2017","Sevilla",3.75,0.02
"2017","Sevilla",23.216666666666665,6.93
"2017","Sevilla",6.55,3
"2017","Sevilla",2.683333333333333,1
"2017","Sevilla",2.6166666666666667,0.09
"2017","Sevilla",49.333333333333336,12.44
"2017","Sevilla",2.683333333333333,0.98
"2017","Sevilla",22,0.2
"2017","Sevilla",2.033333333333333,0.28
"2017","Sevilla",3.2,0.5
"2017","Sevilla",3.2,3.2
"2017","Sevilla",3.6166666666666667,5.52
"2017","Sevilla",15.966666666666667,0.34
"2017","Sevilla",1.7333333333333334,0.27
"2017","Sevilla",20.883333333333333,1
"2017","Sevilla",4.233333333333333,6
"2017","Sevilla",3.433333333333333,4.58
"2017","Sevilla",47.75,2.51
"2017","Sevilla",27.35,1.38
"2017","Sevilla",19.45,2
"2017","Sevilla",17.466666666666665,2.2
"2017","Sevilla",14.933333333333334,1
"2017","Sevilla",38.68333333333333,2.6
"2017","Sevilla",3.8,1
"2017","Sevilla",5.183333333333334,0.15
"2017","Sevilla",2.95,0.01
"2017","Sevilla",24.5,0.4
"2017","Sevilla",18.683333333333334,0.37
"2017","Sevilla",2.9,2
"2017","Sevilla",30.3,0.5
"2017","Sevilla",3.75,2.92
"2017","Sevilla",63.96666666666667,0.69
"2017","Sevilla",1.2666666666666666,0.01
"2018","Almería",25,5.24
"2018","Almería",47.5,0.01
"2018","Almería",2.1,0.39
"2018","Almería",6.333333333333333,0.44
"2018","Almería",31.75,0.27
"2018","Almería",2.25,0.07
"2018","Almería",9.1,0.61
"2018","Almería",3.95,0.1
"2018","Almería",40.766666666666666,0.47
"2018","Almería",3.3333333333333335,0.15
"2018","Almería",22.766666666666666,4.85
"2018","Almería",2.8666666666666667,0.1
"2018","Almería",1.95,0.13
"2018","Almería",4.183333333333334,0.17
"2018","Almería",3.55,0.01
"2018","Almería",2,0.01
"2018","Almería",24.916666666666668,0.28
"2018","Almería",2.6666666666666665,0.04
"2018","Almería",47.5,0.04
"2018","Almería",3.7666666666666666,0.25
"2018","Almería",24.933333333333334,0.5
"2018","Almería",29.066666666666666,0.27
"2018","Almería",31.333333333333332,0.9
"2018","Almería",1.9,0.17
"2018","Almería",1.6,0.05
"2018","Almería",7.15,0.33
"2018","Almería",41.36666666666667,1.64
"2018","Almería",53.983333333333334,3.8
"2018","Almería",2.816666666666667,0.04
"2018","Almería",2.85,0.01
"2018","Almería",1.75,0.11
"2018","Almería",3.9166666666666665,0.03
"2018","Almería",5.766666666666667,1.7
"2018","Almería",37.9,179.88
"2018","Almería",20.116666666666667,1.98
"2018","Almería",18,0.68
"2018","Almería",5.466666666666667,0.21
"2018","Almería",18.35,0.65
"2018","Almería",22.3,2.32
"2018","Almería",4.816666666666666,0.19
"2018","Almería",25.85,0.07
"2018","Almería",16.333333333333332,4.75
"2018","Almería",111.78333333333333,26.38
"2018","Almería",21.25,0.05
"2018","Almería",124.75,0.06
"2018","Almería",2.2333333333333334,0.04
"2018","Almería",2.7,1.33
"2018","Almería",2.966666666666667,0.01
"2018","Almería",0.85,0.01
"2018","Almería",17,0.59
"2018","Almería",2.5,0.18
"2018","Almería",13.5,0.34
"2018","Almería",4.833333333333333,0.07
"2018","Almería",2.2666666666666666,0.1
"2018","Almería",146.88333333333333,0.69
"2018","Almería",3.65,0.08
"2018","Almería",15.2,0.8
"2018","Almería",0.75,0.01
"2018","Almería",16.166666666666668,0.08
"2018","Almería",2.75,0.01
"2018","Almería",18.416666666666668,0.06
"2018","Almería",18.4,0.21
"2018","Almería",24,0.27
"2018","Almería",24.466666666666665,0.07
"2018","Almería",26.716666666666665,0.08
"2018","Almería",3.3333333333333335,0.01
"2018","Almería",27.3,2.28
"2018","Almería",18.133333333333333,0.29
"2018","Almería",9.633333333333333,4.24
"2018","Almería",4,0.02
"2018","Almería",28.333333333333332,0.02
"2018","Almería",28.2,0.04
"2018","Almería",38.266666666666666,0.68
"2018","Almería",22.033333333333335,18.63
"2018","Almería",15.833333333333334,1.56
"2018","Almería",34.4,0.01
"2018","Almería",2.6666666666666665,0.06
"2018","Almería",1.0833333333333333,0.01
"2018","Almería",4.85,0.44
"2018","Almería",1.2833333333333334,0.02
"2018","Almería",54.333333333333336,0.21
"2018","Almería",1.1666666666666667,0.01
"2018","Almería",3.5833333333333335,0.01
"2018","Almería",2.3833333333333333,0.14
"2018","Almería",3.966666666666667,0.03
"2018","Almería",4.183333333333334,0.4
"2018","Almería",24.166666666666668,0.25
"2018","Cádiz",0.5,0.0085
"2018","Cádiz",3.1666666666666665,1.04
"2018","Cádiz",1.3333333333333333,0.0067
"2018","Cádiz",4.783333333333333,1.59
"2018","Cádiz",1.45,0.014
"2018","Cádiz",2.25,0.05
"2018","Cádiz",1.7833333333333334,0.002
"2018","Cádiz",1.0333333333333334,0.0037
"2018","Cádiz",1.95,0.01
"2018","Cádiz",4.083333333333333,0.04
"2018","Cádiz",16.866666666666667,3.74
"2018","Cádiz",0.4666666666666667,5e-4
"2018","Cádiz",0.5333333333333333,0.0138
"2018","Cádiz",10.166666666666666,0.04
"2018","Cádiz",4.05,0.13
"2018","Cádiz",2.033333333333333,0.24
"2018","Cádiz",2.3333333333333335,0.1
"2018","Cádiz",1.8666666666666667,0.1
"2018","Cádiz",0.8166666666666667,0.02
"2018","Cádiz",1,0.01
"2018","Cádiz",13.216666666666667,0.01
"2018","Cádiz",2.5,0.002
"2018","Cádiz",3.3,0.41
"2018","Cádiz",26.216666666666665,5.77
"2018","Cádiz",24.066666666666666,5.4764
"2018","Cádiz",0.25,0.0096
"2018","Cádiz",1.6166666666666667,0.05
"2018","Cádiz",2.2,0.19
"2018","Cádiz",2.066666666666667,0.005
"2018","Cádiz",0.16666666666666666,1e-4
"2018","Cádiz",1.55,0.08
"2018","Cádiz",0.6,0.0042
"2018","Cádiz",3,0.2
"2018","Cádiz",1.15,0.03
"2018","Cádiz",24.75,2.14
"2018","Cádiz",2.433333333333333,1.37
"2018","Cádiz",2.15,1.02
"2018","Cádiz",96.98333333333333,24.09
"2018","Cádiz",46.28333333333333,0.88
"2018","Cádiz",1.4166666666666667,2e-4
"2018","Cádiz",30.15,0.25
"2018","Cádiz",10.466666666666667,0.0183
"2018","Cádiz",192,55.14
"2018","Cádiz",6.216666666666667,0.47
"2018","Cádiz",3.95,7.18
"2018","Cádiz",2.3,6.83
"2018","Cádiz",4.383333333333334,2
"2018","Cádiz",0.9666666666666667,0.005
"2018","Cádiz",1.3666666666666667,0.13
"2018","Cádiz",55.266666666666666,3.81
"2018","Cádiz",4.233333333333333,1.75
"2018","Cádiz",1.0833333333333333,0.004
"2018","Cádiz",4.916666666666667,0.51
"2018","Cádiz",2.566666666666667,0.0193
"2018","Cádiz",0.16666666666666666,2e-4
"2018","Cádiz",231.75,162.67
"2018","Cádiz",3.9,0.24
"2018","Cádiz",3.8666666666666667,0.06
"2018","Cádiz",2,0.09
"2018","Cádiz",2.8,0.87
"2018","Cádiz",1.7833333333333334,0.04
"2018","Cádiz",6.1,0.13
"2018","Cádiz",12.083333333333334,0.14
"2018","Cádiz",1.25,0.05
"2018","Cádiz",0.23333333333333334,0.0019
"2018","Cádiz",3.3,0.26
"2018","Cádiz",78.53333333333333,13.76
"2018","Cádiz",0.36666666666666664,7e-4
"2018","Cádiz",1.6,0.2
"2018","Cádiz",1.35,0.3158
