Campania,Provincia,Municipio,ComarcaIsla,SuperficieTotalForestal,AfectoEspacioProtegido
2019,Córdoba,LUQUE,SUB-BETICA,8.9,Si
2019,Córdoba,CÓRDOBA,CORDOBA,1.27,No
2019,Córdoba,TORRECAMPO,VALLE DE LOS PEDROCHES,1.7,Si
2019,Córdoba,VILLAFRANCA DE CÓRDOBA,ALTO GUADALQUIVIR,0.6,Si
2019,Córdoba,LUQUE,SUB-BETICA,0.04,No
2019,Córdoba,RUTE,SUB-BETICA,0.58,No
2019,Córdoba,ALCARACEJOS,VALLE DE LOS PEDROCHES,0.65,No
2019,Córdoba,PUENTE GENIL,SUB-BETICA,1.2,Si
2019,Córdoba,BAENA,SUB-BETICA,0.01,No
2019,Córdoba,CÓRDOBA,CORDOBA,0.11,No
2019,Córdoba,RUTE,SUB-BETICA,0.19,No
2019,Córdoba,RUTE,SUB-BETICA,4.11,Si
2019,Córdoba,RUTE,SUB-BETICA,0.03,No
2019,Córdoba,MONTILLA,SUB-BETICA,3.39,No
2019,Córdoba,MONTILLA,SUB-BETICA,0.01,No
2019,Córdoba,VILLANUEVA DEL REY,VALLE DEL GUADIATO,21.96,No
2019,Córdoba,ESPIEL,VALLE DEL GUADIATO,39.25,No
2019,Córdoba,RUTE,SUB-BETICA,0.32,No
2019,Córdoba,ENCINAS REALES,SUB-BETICA,0.45,No
2019,Córdoba,IZNÁJAR,SUB-BETICA,0.01,No
2019,Córdoba,POSADAS,VALLE MEDIO DEL GUADALQUIVIR,15.47,Si
2019,Córdoba,ALCARACEJOS,VALLE DE LOS PEDROCHES,0.74,No
2019,Córdoba,RUTE,SUB-BETICA,0.83,No
2019,Córdoba,PRIEGO DE CÓRDOBA,SUB-BETICA,0.44,No
2019,Córdoba,ALMEDINILLA,SUB-BETICA,0.15,No
2019,Córdoba,RUTE,SUB-BETICA,0.05,No
2019,Córdoba,VILLANUEVA DEL REY,VALLE DEL GUADIATO,0.05,No
2019,Córdoba,RUTE,SUB-BETICA,0.11,No
2019,Córdoba,DOÑA MENCÍA,SUB-BETICA,0.04,No
2019,Córdoba,CASTRO DEL RÍO,SUB-BETICA,0.66,No
2019,Córdoba,CABRA,SUB-BETICA,0.51,No
2019,Córdoba,CAÑETE DE LAS TORRES,ALTO GUADALQUIVIR,1.24,No
2019,Córdoba,ESPIEL,VALLE DEL GUADIATO,1.61,No
2019,Córdoba,CÓRDOBA,CORDOBA,1.29,No
2019,Córdoba,CAÑETE DE LAS TORRES,ALTO GUADALQUIVIR,0.01,No
2019,Córdoba,FUENTE PALMERA,VALLE MEDIO DEL GUADALQUIVIR,0.26,No
2019,Córdoba,PRIEGO DE CÓRDOBA,SUB-BETICA,0.02,No
2019,Córdoba,AÑORA,VALLE DE LOS PEDROCHES,0.91,No
2019,Córdoba,CABRA,SUB-BETICA,3.05,No
2019,Córdoba,BELALCÁZAR,VALLE DE LOS PEDROCHES,0.2,No
2019,Córdoba,PALENCIANA,SUB-BETICA,0.01,No
2019,Córdoba,SANTAELLA,SUB-BETICA,0.85,No
2019,Córdoba,HORNACHUELOS,VALLE MEDIO DEL GUADALQUIVIR,0.23,Si
2019,Córdoba,PEÑARROYA-PUEBLONUEVO,VALLE DEL GUADIATO,1.66,No
2019,Córdoba,BELMEZ,VALLE DEL GUADIATO,15.81,No
2019,Córdoba,CÓRDOBA,CORDOBA,0.45,No
2019,Córdoba,RUTE,SUB-BETICA,0.02,Si
2019,Córdoba,OBEJO,VALLE DEL GUADIATO,1e-4,No
2019,Córdoba,CÓRDOBA,CORDOBA,0.52,No
2019,Córdoba,VILLAVICIOSA DE CÓRDOBA,VALLE DEL GUADIATO,9.5,Si
2019,Córdoba,"CARPIO, EL",ALTO GUADALQUIVIR,0.55,No
2019,Córdoba,IZNÁJAR,SUB-BETICA,0.04,No
2019,Córdoba,PEÑARROYA-PUEBLONUEVO,VALLE DEL GUADIATO,1.4,No
2019,Córdoba,MONTILLA,SUB-BETICA,0.03,No
2019,Córdoba,BUJALANCE,ALTO GUADALQUIVIR,0.11,No
2019,Córdoba,CÓRDOBA,CORDOBA,0.03,No
2019,Córdoba,CÓRDOBA,CORDOBA,0.002,No
2019,Córdoba,CÓRDOBA,CORDOBA,3.3,No
2019,Córdoba,CABRA,SUB-BETICA,0.24,No
2019,Córdoba,PUENTE GENIL,SUB-BETICA,1.86,No
2019,Córdoba,PRIEGO DE CÓRDOBA,SUB-BETICA,0.04,No
2019,Córdoba,SANTAELLA,SUB-BETICA,0.14,No
2019,Córdoba,VILLANUEVA DEL REY,VALLE DEL GUADIATO,20.38,No
2019,Córdoba,FUENTE OBEJUNA,VALLE DEL GUADIATO,2.78,No
2019,Córdoba,BUJALANCE,ALTO GUADALQUIVIR,1.48,No
2019,Córdoba,CÓRDOBA,CORDOBA,2.15,Si
2019,Córdoba,BELALCÁZAR,VALLE DE LOS PEDROCHES,1.2,Si
2019,Córdoba,CÓRDOBA,CORDOBA,0.23,Si
2019,Granada,TORVIZCÓN,ALPUJARARRA GRANADINA,0.39,No
2019,Granada,ALPUJARRA DE LA SIERRA,SIERRA NEVADA (GR),1.75,Si
2019,Granada,FERREIRA,SIERRA NEVADA (GR),1.14,No
2019,Granada,GALERA,HUESCAR,0.28,No
2019,Granada,"VALLE, EL",VALLE DE LECRIN,0.32,No
2019,Granada,MOTRIL,SIERRAS LITORALES,5.51,No
2019,Granada,GUALCHOS,SIERRAS LITORALES,8.53,Si
2019,Granada,SANTA CRUZ DEL COMERCIO,ALHAMA,0.24,No
2019,Granada,PADUL,SIERRA NEVADA (GR),7.3,No
2019,Granada,NEVADA,SIERRA NEVADA (GR),0.39,No
2019,Granada,GALERA,HUESCAR,1.76,No
2019,Granada,PINOS PUENTE,VEGA DE GRANADA,0.02,No
2019,Granada,UGIJAR,ALPUJARARRA GRANADINA,0.14,No
2019,Granada,HUÉTOR VEGA,VEGA DE GRANADA,0.02,No
2019,Granada,CANILES,BAZA,0.83,No
2019,Granada,GUADIX,GUADIX,0.08,No
2019,Granada,PADUL,SIERRA NEVADA (GR),0.32,No
2019,Granada,CAPILEIRA,SIERRA NEVADA (GR),0.05,Si
2019,Granada,GALERA,HUESCAR,0.57,No
2019,Granada,GALERA,HUESCAR,1.12,No
2019,Granada,ALPUJARRA DE LA SIERRA,SIERRA NEVADA (GR),16.96,No
2019,Granada,ALMEGIJAR,ALPUJARARRA GRANADINA,0.73,No
2019,Granada,QUÉNTAR,VEGA DE GRANADA,0.34,No
2019,Granada,"PINAR, EL",VALLE DE LECRIN,0.26,No
2019,Granada,CANILES,BAZA,0.25,No
2019,Granada,LECRÍN,SIERRA NEVADA (GR),0.12,No
2019,Granada,VÁLOR,ALPUJARARRA GRANADINA,0.07,No
2019,Granada,CANILES,BAZA,0.03,No
2019,Granada,PADUL,SIERRA NEVADA (GR),0.25,No
2019,Granada,LECRÍN,SIERRA NEVADA (GR),0.03,No
2019,Granada,ÓRGIVA,ALPUJARARRA GRANADINA,0.2,No
2019,Granada,CARATAUNAS,ALPUJARARRA GRANADINA,0.13,No
2019,Granada,FUENTE VAQUEROS,VEGA DE GRANADA,0.197,No
2019,Granada,GUALCHOS,SIERRAS LITORALES,0.1,No
2019,Granada,VÁLOR,ALPUJARARRA GRANADINA,0.31,No
2019,Granada,CANILES,BAZA,0.05,No
2019,Granada,ALHAMA DE GRANADA,ALHAMA,0.04,No
2019,Granada,MOCLÍN,LOJA,2.26,No
2019,Granada,ÓRGIVA,ALPUJARARRA GRANADINA,1.76,No
2019,Granada,PINOS PUENTE,VEGA DE GRANADA,24.09,No
2019,Granada,BUSQUÍSTAR,SIERRA NEVADA (GR),0.23,No
2019,Granada,GRANADA,VEGA DE GRANADA,0.06,No
2019,Granada,BEAS DE GRANADA,VEGA DE GRANADA,0.24,No
2019,Granada,ARENAS DEL REY,ALHAMA,0.1,No
2019,Granada,GRANADA,VEGA DE GRANADA,0.51,No
2019,Granada,ATARFE,VEGA DE GRANADA,0.03,No
2019,Granada,"GUAJARES, LOS",SIERRAS LITORALES,0.18,No
2019,Granada,IZNALLOZ,LOS MONTES,0.03,Si
2019,Granada,"PEZA, LA",GUADIX,0.21,No
2019,Granada,FREILA,BAZA,0.04,No
2019,Granada,CORTES Y GRAENA,GUADIX,0.68,No
2019,Granada,CÁJAR,SIERRA NEVADA (GR),0.1,No
2019,Granada,ALMUÑÉCAR,SIERRAS LITORALES,1.69,No
2019,Granada,CÁJAR,SIERRA NEVADA (GR),9.38,No
2019,Granada,GUADIX,GUADIX,0.589,No
2019,Granada,GALERA,HUESCAR,0.17,No
2019,Granada,ALFACAR,VEGA DE GRANADA,0.03,No
2019,Granada,CORTES DE BAZA,BAZA,5.28,No
2019,Granada,ALBUÑOL,SIERRAS LITORALES,0.1,No
2019,Granada,BAZA,BAZA,1.71,No
2019,Granada,PINOS PUENTE,VEGA DE GRANADA,20.48,No
2019,Granada,MOTRIL,SIERRAS LITORALES,0.18,No
2019,Granada,ALBUÑOL,SIERRAS LITORALES,0.39,No
2019,Granada,ÓRGIVA,ALPUJARARRA GRANADINA,0.22,No
2019,Granada,GRANADA,VEGA DE GRANADA,3.15,No
2019,Granada,MOTRIL,SIERRAS LITORALES,1.25,No
2019,Granada,GRANADA,VEGA DE GRANADA,1.03,No
2019,Granada,CENES DE LA VEGA,VEGA DE GRANADA,0.19,No
2019,Granada,GRANADA,VEGA DE GRANADA,3.93,No
2019,Granada,MORELÁBOR,GUADIX,1.29,No
2019,Granada,PINOS PUENTE,VEGA DE GRANADA,0.1,No
2019,Granada,CANILES,BAZA,0.37,No
2019,Granada,JUN,VEGA DE GRANADA,0.09,No
2019,Granada,LOJA,LOJA,0.03,No
2019,Granada,PINOS PUENTE,VEGA DE GRANADA,1.05,No
2019,Granada,GÜEJAR SIERRA,SIERRA NEVADA (GR),0.08,No
2019,Granada,BUSQUÍSTAR,SIERRA NEVADA (GR),2.98,Si
2019,Granada,ILLORA,LOJA,0.28,No
2019,Granada,ALHAMA DE GRANADA,ALHAMA,0.38,No
2019,Granada,ALAMEDILLA,LOS MONTES,5.8,No
2019,Granada,OTÍVAR,SIERRAS LITORALES,0.19,No
2019,Granada,FREILA,BAZA,0.04,No
2019,Granada,LOJA,LOJA,8.46,No
2019,Granada,"PINAR, EL",VALLE DE LECRIN,4.19,No
2019,Granada,MONACHIL,SIERRA NEVADA (GR),0.46,Si
2019,Granada,CÁSTARAS,ALPUJARARRA GRANADINA,0.19,No
2019,Granada,"TAHA, LA",SIERRA NEVADA (GR),0.37,No
2019,Granada,DÚDAR,VEGA DE GRANADA,1.03,No
2019,Granada,MARCHAL,GUADIX,1.24,No
2019,Granada,IZNALLOZ,LOS MONTES,0.09,No
2019,Granada,POLOPOS,SIERRAS LITORALES,0.75,No
2019,Granada,AGRÓN,ALHAMA,1.9,No
2019,Granada,PADUL,SIERRA NEVADA (GR),12.26,No
2019,Granada,VÉLEZ DE BENAUDALLA,SIERRAS LITORALES,0.01,No
2019,Granada,CORTES DE BAZA,BAZA,0.35,No
2019,Granada,MOTRIL,SIERRAS LITORALES,0.01,No
2019,Granada,LOJA,LOJA,0.31,Si
2019,Granada,SALOBREÑA,SIERRAS LITORALES,0.06,No
2019,Granada,TURÓN,ALPUJARARRA GRANADINA,0.49,No
2019,Granada,PURULLENA,GUADIX,0.06,No
2019,Granada,GUADIX,GUADIX,0.05,No
2019,Granada,GRANADA,VEGA DE GRANADA,0.11,Si
2019,Granada,ITRABO,SIERRAS LITORALES,6.42,No
2019,Granada,GUADIX,GUADIX,0.09,No
2019,Granada,ALHAMA DE GRANADA,ALHAMA,0.24,No
2019,Granada,VILLAMENA,VALLE DE LECRIN,0.23,No
2019,Granada,ALMEGIJAR,ALPUJARARRA GRANADINA,0.12,No
2019,Granada,UGIJAR,ALPUJARARRA GRANADINA,15.31,No
2019,Granada,ITRABO,SIERRAS LITORALES,0.13,No
2019,Granada,CARATAUNAS,ALPUJARARRA GRANADINA,0.01,No
2019,Granada,RUBITE,SIERRAS LITORALES,0.58,No
2019,Granada,ARENAS DEL REY,ALHAMA,0.05,No
2019,Huelva,SANTA BÁRBARA DE CASA,EL ANDEVALO,0.9,No
2019,Huelva,BOLLULLOS PAR DEL CONDADO,EL CONDADO,0.1,No
2019,Huelva,ALMONTE,EL CONDADO,0.3,No
2019,Huelva,MOGUER,HUELVA,0.3,No
2019,Huelva,SANTA ANA LA REAL,SIERRA DE HUELVA,0.95,Si
2019,Huelva,CUMBRES DE SAN BARTOLOMÉ,SIERRA DE HUELVA,0.1,Si
2019,Huelva,VALVERDE DEL CAMINO,EL ANDEVALO,0.02,No
2019,Huelva,"GRANADO, EL",EL ANDEVALO,0.03,Si
2019,Huelva,"MARINES, LOS",SIERRA DE HUELVA,0.9,Si
2019,Huelva,NIEBLA,EL CONDADO,2,Si
2019,Huelva,"NAVA, LA",SIERRA DE HUELVA,0.03,Si
2019,Huelva,ALMONTE,EL CONDADO,0.1,No
2019,Huelva,ALMONTE,EL CONDADO,0.63,No
2019,Huelva,"MARINES, LOS",SIERRA DE HUELVA,0.04,Si
2019,Huelva,CUMBRES DE SAN BARTOLOMÉ,SIERRA DE HUELVA,0.4,Si
2019,Huelva,BEAS,EL CONDADO,0.07,No
2019,Huelva,HINOJOS,EL CONDADO,0.04,Si
2019,Huelva,"CERRO DE ANDÉVALO, EL",EL ANDEVALO,0.002,No
2019,Huelva,ALOSNO,EL ANDEVALO,0.5,No
2019,Huelva,CARTAYA,COSTA OCCIDENTAL,0.3,No
2019,Huelva,AYAMONTE,COSTA OCCIDENTAL,1e-4,No
2019,Huelva,ROCIANA DEL CONDADO,EL CONDADO,0.06,No
2019,Huelva,CALAÑAS,EL ANDEVALO,0.1,No
2019,Huelva,ZALAMEA LA REAL,CUENCA MINERA,0.46,No
2019,Huelva,MANZANILLA,EL CONDADO,0.35,No
2019,Huelva,MOGUER,HUELVA,0.1,No
2019,Huelva,CARTAYA,COSTA OCCIDENTAL,0.15,No
2019,Huelva,ROSAL DE LA FRONTERA,SIERRA DE HUELVA,1,No
2019,Huelva,AYAMONTE,COSTA OCCIDENTAL,3,Si
2019,Huelva,PALOS DE LA FRONTERA,HUELVA,1e-4,No
2019,Huelva,MANZANILLA,EL CONDADO,2,No
2019,Huelva,ALMONTE,EL CONDADO,1e-4,Si
2019,Huelva,ALMONTE,EL CONDADO,0.4,Si
2019,Huelva,GIBRALEÓN,HUELVA,0.9,No
2019,Huelva,ALMONTE,EL CONDADO,2,No
2019,Huelva,ALMONASTER LA REAL,SIERRA DE HUELVA,0.5,No
2019,Huelva,LUCENA DEL PUERTO,EL CONDADO,1.3,No
2019,Huelva,VALVERDE DEL CAMINO,EL ANDEVALO,1e-4,No
2019,Huelva,ALMONTE,EL CONDADO,27.1,Si
2019,Huelva,BERROCAL,CUENCA MINERA,4,Si
2019,Huelva,CUMBRES DE SAN BARTOLOMÉ,SIERRA DE HUELVA,0.25,Si
2019,Huelva,CORTEGANA,SIERRA DE HUELVA,0.015,No
2019,Huelva,VILLARRASA,EL CONDADO,1e-4,No
2019,Huelva,PALOS DE LA FRONTERA,HUELVA,1e-4,No
2019,Huelva,VILLALBA DEL ALCOR,EL CONDADO,0.4,No
2019,Huelva,ALMONTE,EL CONDADO,0.02,No
2019,Huelva,JABUGO,SIERRA DE HUELVA,0.005,Si
2019,Huelva,PALOS DE LA FRONTERA,HUELVA,0.3,No
2019,Huelva,CARTAYA,COSTA OCCIDENTAL,0.2,No
2019,Huelva,BEAS,EL CONDADO,9,No
2019,Huelva,ROCIANA DEL CONDADO,EL CONDADO,0.1,No
2019,Huelva,CORTEGANA,SIERRA DE HUELVA,0.001,No
2019,Huelva,ESCACENA DEL CAMPO,EL CONDADO,0.8,No
2019,Huelva,ALMONASTER LA REAL,SIERRA DE HUELVA,0.03,No
2019,Huelva,ALMONTE,EL CONDADO,0.3,No
2019,Huelva,VALVERDE DEL CAMINO,EL ANDEVALO,0.091,No
2019,Huelva,VILLANUEVA DE LOS CASTILLEJOS,EL ANDEVALO,4.02,No
2019,Huelva,SANTA ANA LA REAL,SIERRA DE HUELVA,0.01,Si
2019,Huelva,SAN BARTOLOMÉ DE LA TORRE,EL ANDEVALO,3.32,No
2019,Huelva,ALMONTE,EL CONDADO,1e-4,No
2019,Huelva,"NAVA, LA",SIERRA DE HUELVA,112.08,Si
2019,Huelva,MOGUER,HUELVA,0.3,No
2019,Huelva,LUCENA DEL PUERTO,EL CONDADO,0.2,No
2019,Huelva,MOGUER,HUELVA,0.4,No
2019,Huelva,LUCENA DEL PUERTO,EL CONDADO,0.3,No
2019,Huelva,BEAS,EL CONDADO,1574.56,No
2019,Huelva,ALMONTE,EL CONDADO,4.53,No
2019,Huelva,"ALMENDRO, EL",EL ANDEVALO,14.06,Si
2019,Huelva,SAN BARTOLOMÉ DE LA TORRE,EL ANDEVALO,5.51,No
2019,Huelva,MOGUER,HUELVA,1.7,No
2019,Huelva,ALMONTE,EL CONDADO,0.001,Si
2019,Huelva,MOGUER,HUELVA,2.28,No
2019,Huelva,VILLARRASA,EL CONDADO,4,Si
2019,Huelva,MOGUER,HUELVA,0.25,No
2019,Huelva,SAN JUAN DEL PUERTO,HUELVA,1e-4,No
2019,Huelva,PUNTA UMBRÍA,HUELVA,0.3,No
2019,Huelva,MOGUER,HUELVA,25,No
2019,Huelva,ALMONTE,EL CONDADO,0.004,No
2019,Huelva,CARTAYA,COSTA OCCIDENTAL,0.8,No
2019,Huelva,ALMONTE,EL CONDADO,0.16,No
2019,Huelva,MOGUER,HUELVA,0.04,No
2019,Huelva,ALJARAQUE,HUELVA,2.33,No
2019,Huelva,MOGUER,HUELVA,0.04,No
2019,Huelva,VILLARRASA,EL CONDADO,1e-4,No
2019,Huelva,ALMONTE,EL CONDADO,4.545,No
2019,Huelva,HIGUERA DE LA SIERRA,SIERRA DE HUELVA,0.31,Si
2019,Huelva,"CERRO DE ANDÉVALO, EL",EL ANDEVALO,121.69,No
2019,Huelva,MOGUER,HUELVA,2.92,No
2019,Huelva,ROCIANA DEL CONDADO,EL CONDADO,1.44,No
2019,Huelva,VILLANUEVA DE LOS CASTILLEJOS,EL ANDEVALO,1.782,No
2019,Huelva,NIEBLA,EL CONDADO,0.1,No
2019,Huelva,NERVA,CUENCA MINERA,0.9,No
2019,Huelva,CARTAYA,COSTA OCCIDENTAL,0.2,No
2019,Huelva,BOLLULLOS PAR DEL CONDADO,EL CONDADO,0.65,No
2019,Huelva,ROSAL DE LA FRONTERA,SIERRA DE HUELVA,0.05,No
2019,Huelva,HUELVA,HUELVA,0.9,Si
2019,Huelva,GALAROZA,SIERRA DE HUELVA,1e-4,Si
2019,Huelva,ZALAMEA LA REAL,CUENCA MINERA,0.025,No
2019,Huelva,"PALMA DEL CONDADO, LA",EL CONDADO,1e-4,No
2019,Huelva,ALJARAQUE,HUELVA,0.858,No
2019,Huelva,VILLALBA DEL ALCOR,EL CONDADO,0.07,Si
2019,Huelva,BEAS,EL CONDADO,0.21,No
2019,Huelva,CALAÑAS,EL ANDEVALO,0.025,No
2019,Huelva,ALMONTE,EL CONDADO,0.9,No
2019,Huelva,VALVERDE DEL CAMINO,EL ANDEVALO,0.75,No
2019,Huelva,FUENTEHERIDOS,SIERRA DE HUELVA,0.1,Si
2019,Huelva,VILLABLANCA,COSTA OCCIDENTAL,0.03,No
2019,Huelva,ESCACENA DEL CAMPO,EL CONDADO,0.24,No
2019,Huelva,HUELVA,HUELVA,0.5,Si
2019,Huelva,NERVA,CUENCA MINERA,0.004,No
2019,Huelva,BOLLULLOS PAR DEL CONDADO,EL CONDADO,0.08,No
2019,Huelva,MANZANILLA,EL CONDADO,0.01,No
2019,Huelva,LUCENA DEL PUERTO,EL CONDADO,0.4,No
2019,Huelva,PATERNA DEL CAMPO,EL CONDADO,0.4,No
2019,Huelva,ALMONTE,EL CONDADO,1e-4,Si
2019,Huelva,PUNTA UMBRÍA,HUELVA,0.003,Si
2019,Huelva,LUCENA DEL PUERTO,EL CONDADO,1.921,No
2019,Huelva,LUCENA DEL PUERTO,EL CONDADO,3.79,No
2019,Huelva,LUCENA DEL PUERTO,EL CONDADO,0.01,No
2019,Huelva,ALMONTE,EL CONDADO,0.35,No
2019,Huelva,LUCENA DEL PUERTO,EL CONDADO,0.3,No
2019,Huelva,GIBRALEÓN,HUELVA,2.45,No
2019,Huelva,VILLALBA DEL ALCOR,EL CONDADO,0.5,No
2019,Huelva,AYAMONTE,COSTA OCCIDENTAL,3.05,No
2019,Huelva,LUCENA DEL PUERTO,EL CONDADO,0.04,No
2019,Huelva,"ALMENDRO, EL",EL ANDEVALO,0.9,No
2019,Huelva,HUELVA,HUELVA,0.02,Si
2019,Huelva,ALMONTE,EL CONDADO,1.2,No
2019,Huelva,ALJARAQUE,HUELVA,0.5,Si
2019,Huelva,HUELVA,HUELVA,0.4,Si
2019,Huelva,ALMONTE,EL CONDADO,1e-4,No
2019,Huelva,HUELVA,HUELVA,0.76,No
2019,Huelva,VALVERDE DEL CAMINO,EL ANDEVALO,8.27,No
2019,Huelva,BEAS,EL CONDADO,0.02,No
2019,Huelva,CALAÑAS,EL ANDEVALO,1.98,No
2019,Huelva,BONARES,EL CONDADO,1e-4,No
2019,Huelva,CALAÑAS,EL ANDEVALO,1.528,No
2019,Huelva,MOGUER,HUELVA,0.1,Si
2019,Huelva,ALMONASTER LA REAL,SIERRA DE HUELVA,55,Si
2019,Huelva,MOGUER,HUELVA,3,Si
2019,Huelva,HUELVA,HUELVA,25.6,Si
2019,Huelva,VILLABLANCA,COSTA OCCIDENTAL,95.48,Si
2019,Huelva,MANZANILLA,EL CONDADO,0.01,No
2019,Huelva,HINOJOS,EL CONDADO,1e-4,No
2019,Huelva,PATERNA DEL CAMPO,EL CONDADO,1.5,No
2019,Huelva,ALMONASTER LA REAL,SIERRA DE HUELVA,0.45,No
2019,Huelva,VILLALBA DEL ALCOR,EL CONDADO,0.15,Si
2019,Huelva,PATERNA DEL CAMPO,EL CONDADO,0.2,No
2019,Huelva,ALOSNO,EL ANDEVALO,0.035,No
2019,Huelva,VILLARRASA,EL CONDADO,0.2,Si
2019,Huelva,LEPE,COSTA OCCIDENTAL,0.025,No
2019,Huelva,ISLA CRISTINA,COSTA OCCIDENTAL,0.015,No
2019,Huelva,ALMONASTER LA REAL,SIERRA DE HUELVA,1e-4,No
2019,Huelva,SAN JUAN DEL PUERTO,HUELVA,4,No
2019,Huelva,NIEBLA,EL CONDADO,0.002,No
2019,Huelva,ESCACENA DEL CAMPO,EL CONDADO,0.5,No
2019,Huelva,VILLABLANCA,COSTA OCCIDENTAL,8,No
2019,Huelva,ESCACENA DEL CAMPO,EL CONDADO,0.45,No
2019,Huelva,PATERNA DEL CAMPO,EL CONDADO,0.83,No
2019,Huelva,"PALMA DEL CONDADO, LA",EL CONDADO,0.1,No
2019,Huelva,PATERNA DEL CAMPO,EL CONDADO,1496,Si
2019,Huelva,GIBRALEÓN,HUELVA,0.9,No
2019,Huelva,ALMONTE,EL CONDADO,0.5,Si
2019,Huelva,PALOS DE LA FRONTERA,HUELVA,0.01,No
2019,Huelva,SAN JUAN DEL PUERTO,HUELVA,0.002,No
2019,Huelva,LUCENA DEL PUERTO,EL CONDADO,2.7841,No
2019,Huelva,LUCENA DEL PUERTO,EL CONDADO,0.001,No
2019,Huelva,ROCIANA DEL CONDADO,EL CONDADO,0.008,No
2019,Huelva,CARTAYA,COSTA OCCIDENTAL,3,Si
2019,Huelva,GIBRALEÓN,HUELVA,1.43,No
2019,Huelva,SANTA BÁRBARA DE CASA,EL ANDEVALO,0.03,Si
2019,Huelva,PALOS DE LA FRONTERA,HUELVA,1.45,No
2019,Huelva,"MARINES, LOS",SIERRA DE HUELVA,0.01,Si
2019,Huelva,SANTA BÁRBARA DE CASA,EL ANDEVALO,9.25,No
2019,Huelva,CALAÑAS,EL ANDEVALO,0.035,No
2019,Huelva,ZALAMEA LA REAL,CUENCA MINERA,0.5,No
2019,Huelva,VILLANUEVA DE LOS CASTILLEJOS,EL ANDEVALO,0.31,No
2019,Huelva,ROCIANA DEL CONDADO,EL CONDADO,0.1,No
2019,Huelva,VILLALBA DEL ALCOR,EL CONDADO,0.55,Si
2019,Huelva,"ALMENDRO, EL",EL ANDEVALO,1.75,Si
2019,Huelva,VILLARRASA,EL CONDADO,0.2,Si
2019,Huelva,MANZANILLA,EL CONDADO,1e-4,No
2019,Huelva,PALOS DE LA FRONTERA,HUELVA,2,No
2019,Huelva,ALMONTE,EL CONDADO,0.2,Si
2019,Huelva,HINOJOS,EL CONDADO,0.1,No
2019,Huelva,ESCACENA DEL CAMPO,EL CONDADO,0.15,No
2019,Huelva,"PALMA DEL CONDADO, LA",EL CONDADO,0.06,No
2019,Huelva,MOGUER,HUELVA,0.9,No
2019,Huelva,PATERNA DEL CAMPO,EL CONDADO,0.8,No
2019,Huelva,ESCACENA DEL CAMPO,EL CONDADO,0.45,No
2019,Huelva,ALMONTE,EL CONDADO,0.01,No
2019,Huelva,VALDELARCO,SIERRA DE HUELVA,0.015,Si
2019,Huelva,SANTA BÁRBARA DE CASA,EL ANDEVALO,0.9,No
2019,Huelva,BEAS,EL CONDADO,0.08,No
2019,Huelva,CABEZAS RUBÍAS,EL ANDEVALO,1e-4,No
2019,Huelva,ALMONTE,EL CONDADO,0.02,No
2019,Huelva,BOLLULLOS PAR DEL CONDADO,EL CONDADO,0.45,No
2019,Huelva,PATERNA DEL CAMPO,EL CONDADO,0.06,No
2019,Huelva,VILLARRASA,EL CONDADO,0.65,No
2019,Huelva,TRIGUEROS,EL CONDADO,0.5,No
2019,Huelva,NIEBLA,EL CONDADO,0.3,Si
2019,Huelva,NIEBLA,EL CONDADO,2.2,No
2019,Huelva,CHUCENA,EL CONDADO,1.2,No
2019,Huelva,ALMONTE,EL CONDADO,0.5,No
2019,Huelva,ESCACENA DEL CAMPO,EL CONDADO,1.6,No
2019,Huelva,BONARES,EL CONDADO,0.055,No
2019,Jaén,SEGURA DE LA SIERRA,SIERRA DE SEGURA,0.06,Si
2019,Jaén,ÚBEDA,LA LOMA,0.28,No
2019,Jaén,"VILLARES, LOS",JAEN,0.146,No
2019,Jaén,CAMPILLO DE ARENAS,SIERRA MAGINA,0.25,No
2019,Jaén,SANTIAGO-PONTONES,SIERRA DE SEGURA,0.1349,Si
2019,Jaén,CHILLUÉVAR,SIERRA DE CAZORLA,0.02,No
2019,Jaén,JIMENA,SIERRA MAGINA,0.14,No
2019,Jaén,HORNOS,SIERRA DE SEGURA,0.02,Si
2019,Jaén,TORREBLASCOPEDRO,LA LOMA,0.67,Si
2019,Jaén,JIMENA,SIERRA MAGINA,0.03,No
2019,Jaén,HUESA,SIERRA DE CAZORLA,0.68,No
2019,Jaén,JAÉN,JAEN,0.05,Si
2019,Jaén,HUELMA,SIERRA MAGINA,9.45,No
2019,Jaén,HUELMA,SIERRA MAGINA,0.05,No
2019,Jaén,JIMENA,SIERRA MAGINA,0.19,No
2019,Jaén,PUENTE DE GÉNAVE,SIERRA DE SEGURA,0.14,No
2019,Jaén,IZNATORAF,LAS VILLAS,10.03,Si
2019,Jaén,VILLARRODRIGO,SIERRA DE SEGURA,0.46,Si
2019,Jaén,VILLANUEVA DE LA REINA,SIERRA MORENA,1.16,No
2019,Jaén,ARROYO DEL OJANCO,SIERRA DE SEGURA,0.37,No
2019,Jaén,ÚBEDA,LA LOMA,12.97,No
2019,Jaén,BENATAE,SIERRA DE SEGURA,0.07,Si
2019,Jaén,POZO ALCÓN,SIERRA DE CAZORLA,0.17,No
2019,Jaén,BEAS DE SEGURA,SIERRA DE SEGURA,0.01,No
2019,Jaén,PUENTE DE GÉNAVE,SIERRA DE SEGURA,0.14,Si
